Date,Bird,Time,LeftPecks,RightPecks,LeftSeed,RightSeed,source_sheet,Notes,CoolDown
2026-01-28,Eastern Bluebird,16:46:00,0.0,7.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Red-bellied Woodpecker,16:46:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Red-bellied Woodpecker,16:47:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Eastern Bluebird,16:48:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Red-bellied Woodpecker,16:48:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Carolina Wren,16:48:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Red-bellied Woodpecker,16:49:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Eastern Bluebird,16:49:00,4.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Eastern Bluebird,16:49:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Eastern Bluebird,16:50:00,3.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Eastern Bluebird,16:50:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Mourning Dove,17:37:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Mourning Dove,17:37:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Mourning Dove,17:38:00,5.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Mourning Dove,17:38:00,0.0,10.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Carolina Wren,17:59:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Northern Cardinal,18:03:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Northern Cardinal,18:03:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Northern Cardinal,18:09:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Northern Cardinal,18:11:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Northern Cardinal,18:12:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Northern Cardinal,18:12:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Northern Cardinal,18:13:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Northern Cardinal,18:13:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Northern Cardinal,18:17:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-28,Northern Cardinal,18:17:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Northern Cardinal,07:04:00,1.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,07:07:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,07:08:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,07:20:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,07:29:00,0.0,9.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,07:31:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:11:00,9.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:12:00,12.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:12:00,13.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:13:00,18.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:13:00,12.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:14:00,6.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:14:00,9.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:15:00,21.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Northern Cardinal,08:15:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Northern Cardinal,08:15:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:15:00,30.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:16:00,3.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Northern Cardinal,08:16:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:16:00,13.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:16:00,19.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:17:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:18:00,14.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:19:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:19:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:20:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:20:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,08:21:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,08:40:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,08:41:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,08:41:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,08:41:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,08:46:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,08:48:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,08:48:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,08:49:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Pine Warbler,09:35:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:35:00,0.0,7.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Pine Warbler,09:35:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:35:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:37:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:37:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:37:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:38:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Pine Warbler,09:38:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:39:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:39:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:39:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:39:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:39:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:39:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:40:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:40:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:41:00,0.0,8.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:41:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:42:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:44:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:44:00,0.0,13.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:44:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:44:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Northern Cardinal,09:44:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Northern Cardinal,09:45:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:45:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:46:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:46:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:47:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:47:00,0.0,7.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:47:00,0.0,8.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:48:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:48:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:48:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:48:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,09:49:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:49:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:50:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:51:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:51:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:52:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:53:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:53:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:54:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:54:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:54:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,09:55:00,0.0,11.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,10:27:00,0.0,8.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,10:28:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,10:28:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,10:30:00,0.0,10.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,10:31:00,0.0,7.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,10:31:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,10:37:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,10:37:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,11:20:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,11:20:00,0.0,7.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,11:20:00,3.0,7.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,11:21:00,16.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,11:21:00,10.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,11:22:00,13.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,11:22:00,10.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,11:22:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,11:23:00,18.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,11:24:00,14.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,11:24:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Mourning Dove,11:24:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,11:24:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,11:25:00,0.0,8.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,11:25:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,11:50:00,0.0,12.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Carolina Wren,11:51:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,12:20:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:20:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:20:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:21:00,0.0,7.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:22:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:22:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:23:00,3.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:23:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:24:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:24:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:24:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:24:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:25:00,0.0,13.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:25:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:26:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:26:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,12:26:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,12:26:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:27:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:27:00,0.0,10.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:27:00,0.0,0.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,12:28:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:28:00,0.0,9.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:28:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:28:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:29:00,0.0,13.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Pine Warbler,12:29:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,12:30:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,12:30:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,12:30:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:30:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:30:00,0.0,10.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:31:00,0.0,4.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:31:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:31:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:32:00,0.0,2.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Red-bellied Woodpecker,12:32:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,12:32:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:32:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:33:00,0.0,7.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,12:34:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,12:34:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,12:43:00,0.0,3.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Tufted Titmouse,12:44:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Eastern Bluebird,12:45:00,0.0,6.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Northern Cardinal,12:45:00,0.0,1.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
2026-01-29,Northern Cardinal,12:46:00,0.0,5.0,Special Finch Food,"Sunflower, Safflower, Mealworm, Peanuts",jacksonville_fl_32259,,
